cmsId,email,sName,gName,gender,age,major,depName,gpa,cgpa,year,residentialStatus,city,province
339658,abcd,Fariha Zafar,Fayyaz Zafar,Female,18,Chemical Engineering,SCME,2.43,3.13,2021,Day Scholar,Lahore,Punjab
339782,abcd,Zia Zafar,Zahra Siddiqi,Female,25,Mechanical Engineering,SMME,3.13,2.32,2023,Hostellite,Lahore,Sindh
336965,abcd,Zahra Mahmood,Zia Zaman,Male,20,Mechanical Engineering,SCME,3.13,3.58,2020,Day Scholar,Faisalabad,Islamabad Federal
354156,abcd,Rabia Talib,Asma Jilani,Female,20,Software Engineering,NBS,3.63,3.72,2024,Day Scholar,Rawalpindi,Islamabad Federal
341322,abcd,Junaid Abbas,Amina Noor,Female,25,Computer Science,S3H,3.27,3.81,2020,Day Scholar,Rawalpindi,Islamabad Federal
337172,abcd,Ibrahim Azam,Rafi Shafi,Female,21,Computer Science,S3H,3.54,3.63,2020,Day Scholar,Karachi,Punjab
324003,abcd,Ayesha Khan,Faisal Hamid,Female,25,Computer Science,SCME,2.39,3.59,2023,Hostellite,Lahore,Sindh
391000,abcd,Talha Khanzada,Hassan Kamal,Female,22,Computer Science,NBS,2.7,2.49,2025,Day Scholar,Lahore,Sindh
349464,abcd,Sajid Khawaja,Samira Anwar,Female,22,Chemical Engineering,SNS,2.36,2.19,2021,Hostellite,Islamabad,Islamabad Federal
335345,abcd,Zainab Zafar,Safia Hashmi,Male,21,Chemical Engineering,SCME,3.91,3.38,2025,Day Scholar,Islamabad,Islamabad Federal
393588,abcd,Aisha Mirza,Junaid Akhtar,Male,24,Law,NBS,3.57,3.13,2022,Hostellite,Faisalabad,Punjab
381965,abcd,Saima Javed,Azra Mahmood,Male,18,Computer Science,SADA,2.22,2.29,2021,Hostellite,Karachi,Sindh
365006,abcd,Faisal Iqbal,Amina Baig,Female,25,Chemical Engineering,SCME,2.96,2.56,2023,Hostellite,Islamabad,Punjab
390175,abcd,Samira Hamid,Zahra Shafi,Male,22,Electrical Engineering,SADA,2.88,2.33,2025,Day Scholar,Islamabad,Islamabad Federal
367264,abcd,Salma Saleh,Ahmed Mirza,Male,22,Computer Science,NBS,2.25,3.61,2023,Hostellite,Lahore,Islamabad Federal
393070,abcd,Yasir Shahzad,Shafiq Iqbal,Male,23,Mechanical Engineering,SCME,2.2,3.21,2025,Hostellite,Islamabad,Punjab
332892,abcd,Javed Zafar,Safia Jilani,Male,19,Law,SEECS,2.12,2.87,2021,Day Scholar,Islamabad,Sindh
345929,abcd,Sami Ali,Rafi Rashid,Male,23,Computer Science,SEECS,2.75,3.16,2025,Hostellite,Karachi,Sindh
388465,abcd,Afifa Jilani,Zaki Warsi,Female,18,Computer Science,SNS,3.97,2.03,2023,Day Scholar,Karachi,Sindh
330260,abcd,Javed Rizvi,Zubair Khawaja,Male,25,Chemical Engineering,SEECS,3.73,3.52,2021,Day Scholar,Karachi,Punjab
366182,abcd,Aziza Rizvi,Amir Ali,Male,24,Software Engineering,SNS,3.02,2.5,2025,Hostellite,Islamabad,Sindh
398321,abcd,Zain Akhtar,Nadia Qureshi,Female,25,Computer Science,SCME,2.17,3.28,2025,Hostellite,Karachi,Islamabad Federal
350055,abcd,Salim Haider,Hamid Yusufzai,Female,24,Management Sciences,NBS,2.75,2.56,2024,Day Scholar,Lahore,Punjab
325280,abcd,Rashid Awan,Zahra Rizvi,Female,25,Software Engineering,SADA,2.43,3.44,2021,Day Scholar,Rawalpindi,Punjab
385400,abcd,Tariq Baig,Ali Mustafa,Male,18,Electrical Engineering,SMME,2.5,3.58,2020,Hostellite,Islamabad,Sindh
366253,abcd,Karim Tariq,Samiyah Tariq,Male,23,Management Sciences,SNS,3.13,2.74,2022,Hostellite,Faisalabad,Sindh
340179,abcd,Salma Begum,Farid Zahid,Female,19,Computer Science,SMME,3.7,3.27,2023,Day Scholar,Karachi,Sindh
394869,abcd,Naeema Rasheed,Talha Zafar,Female,18,Computer Science,SADA,2.62,3.04,2025,Day Scholar,Karachi,Sindh
336924,abcd,Tahir Hakeem,Amir Zafar,Female,19,Management Sciences,SMME,2.2,2.82,2022,Day Scholar,Rawalpindi,Punjab
395231,abcd,Hina Rehman,Dina Sultan,Female,24,Management Sciences,SMME,3.77,2.26,2022,Day Scholar,Islamabad,Sindh
339560,abcd,Hussein Shah,Ameen Nadeem,Male,23,Law,SADA,2.3,3.73,2024,Hostellite,Lahore,Punjab
352459,abcd,Khalil Tariq,Talha Hakim,Female,20,Law,S3H,3.63,2.28,2021,Day Scholar,Rawalpindi,Sindh
354863,abcd,Hamza Azam,Ameen Anwar,Female,25,Law,SEECS,2.62,3.0,2024,Day Scholar,Faisalabad,Islamabad Federal
325502,abcd,Tariq Arif,Sadia Sultan,Male,24,Computer Science,SEECS,3.65,3.68,2020,Hostellite,Karachi,Sindh
370501,abcd,Fariha Rafiq,Tahira Mansoor,Female,21,Computer Science,S3H,3.86,3.65,2025,Hostellite,Rawalpindi,Punjab
385211,abcd,Nafisa Mahmood,Zainab Hashmi,Female,22,Management Sciences,NBS,2.68,3.44,2025,Hostellite,Faisalabad,Punjab
369691,abcd,Salma Zaman,Tariq Rizvi,Male,20,Software Engineering,SNS,2.29,2.87,2024,Day Scholar,Islamabad,Sindh
333069,abcd,Sabeen Hassan,Omar Shah,Female,24,Electrical Engineering,SNS,3.37,2.04,2022,Hostellite,Rawalpindi,Sindh
384223,abcd,Sarina Hamza,Naim Kamal,Female,19,Law,S3H,3.85,3.32,2020,Day Scholar,Faisalabad,Islamabad Federal
395569,abcd,Naseem Kamal,Rameez Rehman,Female,24,Law,SMME,2.08,2.02,2023,Day Scholar,Lahore,Punjab
345812,abcd,Amina Qureshi,Asad Tariq,Male,20,Management Sciences,SMME,3.38,2.31,2021,Hostellite,Lahore,Punjab
330127,abcd,Hamid Ashraf,Kareem Malik,Female,18,Law,SADA,2.66,2.41,2023,Day Scholar,Lahore,Punjab
332965,abcd,Shireen Rafiq,Fayyaz Hamza,Male,25,Software Engineering,S3H,3.9,2.18,2024,Hostellite,Karachi,Sindh
380116,abcd,Hussein Saeed,Soraya Farooqi,Male,22,Software Engineering,S3H,2.64,3.63,2021,Hostellite,Islamabad,Punjab
373707,abcd,Farida Khawaja,Hassan Hameed,Female,24,Electrical Engineering,S3H,3.81,3.9,2025,Hostellite,Faisalabad,Punjab
370279,abcd,Hakim Qureshi,Zahra Aslam,Female,22,Law,SEECS,3.12,2.19,2022,Hostellite,Rawalpindi,Sindh
363965,abcd,Tahira Awan,Nadeem Baig,Female,20,Management Sciences,SMME,2.27,3.38,2022,Day Scholar,Islamabad,Sindh
366571,abcd,Salim Rafiq,Huma Rizvi,Male,25,Management Sciences,SNS,2.91,3.11,2020,Day Scholar,Faisalabad,Punjab
340668,abcd,Muna Rasheed,Hakim Rasheed,Male,20,Law,SADA,3.22,2.28,2024,Day Scholar,Faisalabad,Sindh
337100,abcd,Jamil Hashmi,Rizwan Hakim,Female,25,Law,NBS,3.1,3.96,2020,Day Scholar,Karachi,Sindh
366105,abcd,Mustafa Hakeem,Kamran Rasheed,Male,24,Management Sciences,SCME,3.36,2.5,2024,Day Scholar,Lahore,Punjab
349087,abcd,Nadia Tariq,Safia Rasheed,Female,22,Mechanical Engineering,SEECS,3.45,3.64,2023,Day Scholar,Faisalabad,Punjab
379248,abcd,Sana Hussain,Jawad Rahman,Female,25,Computer Science,SADA,2.75,3.38,2021,Day Scholar,Islamabad,Punjab
383071,abcd,Hina Anwar,Ismail Farooqi,Female,20,Management Sciences,SNS,2.19,2.4,2023,Hostellite,Faisalabad,Islamabad Federal
330329,abcd,Nadira Khawaja,Saeed Noor,Male,21,Management Sciences,SCME,3.99,3.58,2020,Day Scholar,Faisalabad,Punjab
384579,abcd,Raza Khanzada,Nasir Khan,Female,22,Law,NBS,3.72,2.47,2022,Hostellite,Lahore,Sindh
393526,abcd,Muhammad Saeed,Farida Begum,Female,20,Law,S3H,3.13,3.04,2022,Hostellite,Karachi,Punjab
387506,abcd,Tariq Sarfraz,Faisal Haque,Male,19,Management Sciences,SNS,3.48,2.65,2025,Hostellite,Islamabad,Sindh
380563,abcd,Sumaya Noor,Sarwar Siddiqi,Male,18,Management Sciences,SEECS,3.51,2.88,2021,Hostellite,Faisalabad,Sindh
354956,abcd,Zain Jamil,Nour Anwar,Male,22,Law,NBS,3.75,3.69,2022,Hostellite,Rawalpindi,Sindh
335198,abcd,Tahira Hamid,Salma Awan,Male,20,Law,SCME,2.55,3.55,2023,Hostellite,Karachi,Punjab
380300,abcd,Talha Hussain,Samiyah Shahzad,Female,23,Management Sciences,SMME,3.35,2.87,2023,Hostellite,Islamabad,Sindh
322768,abcd,Afifa Siddiqi,Ahmed Raza,Male,21,Mechanical Engineering,S3H,3.86,3.3,2021,Day Scholar,Karachi,Sindh
355606,abcd,Marwa Sarfraz,Yasin Qureshi,Male,24,Management Sciences,S3H,3.32,2.74,2021,Day Scholar,Rawalpindi,Punjab
334328,abcd,Karim Rashid,Asma Jamil,Female,24,Electrical Engineering,SADA,3.13,3.01,2021,Day Scholar,Karachi,Islamabad Federal
387692,abcd,Amina Mirza,Irfan Ahmed,Male,20,Chemical Engineering,SEECS,3.01,3.15,2020,Hostellite,Karachi,Islamabad Federal
375989,abcd,Imran Hameed,Azra Rizvi,Female,25,Mechanical Engineering,SCME,2.92,3.8,2020,Day Scholar,Lahore,Sindh
336413,abcd,Faisal Anwar,Sana Qadir,Female,25,Electrical Engineering,NBS,2.76,2.55,2025,Day Scholar,Islamabad,Islamabad Federal
377518,abcd,Sajid Jilani,Safiyyah Ashraf,Male,18,Management Sciences,S3H,2.99,2.75,2020,Day Scholar,Lahore,Islamabad Federal
397843,abcd,Mujtaba Malik,Safia Rehman,Male,21,Management Sciences,NBS,2.81,2.16,2024,Day Scholar,Islamabad,Islamabad Federal
336284,abcd,Aziza Zafar,Amir Zakariya,Male,24,Mechanical Engineering,NBS,3.74,2.12,2022,Day Scholar,Islamabad,Islamabad Federal
398299,abcd,Noman Kamal,Marwa Kamal,Male,23,Management Sciences,SMME,2.41,3.04,2022,Day Scholar,Islamabad,Sindh
379310,abcd,Zia Javed,Zubair Malik,Female,23,Computer Science,SMME,3.44,3.25,2022,Hostellite,Karachi,Sindh
367826,abcd,Nadia Sultan,Nasir Arshad,Male,19,Electrical Engineering,NBS,2.49,2.13,2024,Hostellite,Lahore,Sindh
356961,abcd,Shabnam Yusufzai,Iqbal Akhtar,Female,23,Management Sciences,SADA,2.5,3.58,2022,Hostellite,Faisalabad,Sindh
333859,abcd,Nasir Mansoor,Sana Saeed,Female,18,Management Sciences,SADA,2.27,2.08,2025,Hostellite,Rawalpindi,Punjab
390467,abcd,Shafiq Zafar,Rashid Rahman,Female,18,Computer Science,S3H,3.46,3.56,2024,Day Scholar,Karachi,Punjab
332156,abcd,Sarina Shahzad,Asad Zakariya,Female,18,Computer Science,SNS,2.03,3.58,2020,Day Scholar,Islamabad,Islamabad Federal
383855,abcd,Saima Kamal,Ameen Abbas,Female,21,Law,SEECS,3.45,3.58,2021,Day Scholar,Lahore,Punjab
347120,abcd,Sarwar Shah,Aamir Awan,Female,21,Software Engineering,NBS,3.35,2.82,2023,Hostellite,Karachi,Punjab
378498,abcd,Sumaya Qureshi,Rizwan Qureshi,Male,19,Computer Science,SNS,3.88,3.67,2022,Day Scholar,Rawalpindi,Sindh
323812,abcd,Zahid Hamza,Kamran Shah,Male,21,Computer Science,NBS,3.32,2.15,2024,Day Scholar,Islamabad,Punjab
323359,abcd,Rashid Hashmi,Nadia Rasheed,Female,20,Management Sciences,NBS,3.14,2.56,2024,Hostellite,Rawalpindi,Islamabad Federal
332472,abcd,Safia Rehman,Safia Shahzad,Female,25,Computer Science,SMME,3.6,2.12,2025,Day Scholar,Rawalpindi,Islamabad Federal
394443,abcd,Javed Haque,Tahir Shah,Male,23,Electrical Engineering,SMME,2.98,3.02,2021,Day Scholar,Faisalabad,Punjab
332130,abcd,Asma Abbas,Ameen Qazi,Female,21,Management Sciences,SNS,3.66,3.85,2020,Hostellite,Karachi,Islamabad Federal
350890,abcd,Saima Hassan,Sana Arif,Male,23,Mechanical Engineering,SMME,3.8,2.35,2020,Hostellite,Karachi,Punjab
338844,abcd,Rahat Iqbal,Nadia Ali,Female,18,Law,SCME,3.71,3.68,2025,Day Scholar,Islamabad,Punjab
382326,abcd,Yusuf Hussain,Karim Akhtar,Female,19,Management Sciences,SMME,2.63,3.97,2021,Day Scholar,Karachi,Punjab
389852,abcd,Nadeem Rehman,Rafiya Ahmed,Female,24,Law,SCME,3.4,3.49,2020,Day Scholar,Islamabad,Punjab
373365,abcd,Abdullah Sarfraz,Nadira Hameed,Female,22,Computer Science,SNS,3.7,3.3,2022,Hostellite,Lahore,Punjab
390333,abcd,Nadia Rehman,Aaliyah Mansoor,Male,19,Software Engineering,SADA,2.13,3.8,2021,Day Scholar,Faisalabad,Sindh
385678,abcd,Tahir Khan,Safiyyah Rizvi,Male,24,Management Sciences,SEECS,3.52,3.59,2024,Day Scholar,Rawalpindi,Sindh
345633,abcd,Karim Arif,Zahra Khattak,Female,20,Management Sciences,SADA,3.12,3.7,2024,Day Scholar,Faisalabad,Sindh
393975,abcd,Sarwar Arshad,Amir Malik,Male,21,Software Engineering,SCME,3.04,3.88,2025,Day Scholar,Rawalpindi,Punjab
394890,abcd,Khalil Hamza,Tahir Hakeem,Female,19,Law,S3H,3.97,2.2,2022,Day Scholar,Islamabad,Punjab
394527,abcd,Junaid Mansoor,Nasir Mansoor,Female,23,Software Engineering,SADA,2.43,2.02,2021,Day Scholar,Karachi,Islamabad Federal
397629,abcd,Asma Abbas,Rashid Nawaz,Female,18,Computer Science,NBS,2.89,2.15,2023,Hostellite,Karachi,Sindh
355054,abcd,Jalal Noor,Naseem Zakariya,Male,23,Mechanical Engineering,S3H,2.52,3.72,2024,Hostellite,Lahore,Sindh
397241,abcd,Waleed Rashid,Tahir Hashmi,Male,18,Mechanical Engineering,SNS,3.13,2.14,2024,Day Scholar,Lahore,Islamabad Federal
326730,abcd,Naim Zaman,Saima Siddiqui,Female,18,Software Engineering,NBS,3.49,2.75,2021,Day Scholar,Rawalpindi,Punjab
322889,abcd,Mansoor Hashmi,Imran Rafiq,Male,23,Computer Science,NBS,3.91,2.64,2024,Day Scholar,Lahore,Sindh
396172,abcd,Soraya Hussain,Farah Arif,Male,21,Management Sciences,NBS,2.32,3.98,2024,Hostellite,Rawalpindi,Islamabad Federal
369109,abcd,Leila Hakim,Asma Khattak,Male,20,Chemical Engineering,S3H,2.22,3.71,2025,Day Scholar,Karachi,Sindh
339279,abcd,Nour Yusufzai,Shafiq Tariq,Female,19,Electrical Engineering,SNS,2.92,2.17,2022,Day Scholar,Karachi,Punjab
385259,abcd,Karim Farooqi,Nafisa Sultan,Female,21,Electrical Engineering,SNS,2.2,3.46,2025,Hostellite,Faisalabad,Sindh
341607,abcd,Asma Iqbal,Nafisa Noor,Male,21,Management Sciences,SADA,2.74,3.51,2023,Hostellite,Karachi,Islamabad Federal
386111,abcd,Irfan Khan,Shafiq Rehman,Male,24,Software Engineering,S3H,2.9,2.62,2022,Hostellite,Faisalabad,Punjab
386261,abcd,Fatima Zafar,Samiyah Noor,Female,25,Mechanical Engineering,NBS,3.75,2.93,2023,Hostellite,Lahore,Sindh
383209,abcd,Huma Kamal,Zubair Farooqi,Male,20,Electrical Engineering,SCME,3.69,2.74,2025,Hostellite,Rawalpindi,Islamabad Federal
356124,abcd,Bilal Ali,Aaliyah Malik,Female,18,Electrical Engineering,SCME,3.09,2.84,2020,Hostellite,Lahore,Sindh
345833,abcd,Rizwan Sarfraz,Asma Shah,Female,20,Chemical Engineering,SEECS,2.72,3.6,2020,Hostellite,Karachi,Punjab
341406,abcd,Rauf Rehman,Samira Iqbal,Male,25,Computer Science,SEECS,3.94,3.89,2021,Hostellite,Rawalpindi,Punjab
373803,abcd,Waleed Anwar,Sabeen Rizvi,Male,19,Software Engineering,SADA,3.96,3.94,2023,Day Scholar,Islamabad,Sindh
372551,abcd,Farida Tariq,Nadia Haque,Male,19,Management Sciences,SMME,3.25,3.64,2021,Hostellite,Faisalabad,Punjab
355848,abcd,Rabia Malik,Faisal Ali,Male,20,Chemical Engineering,SEECS,3.24,3.17,2020,Day Scholar,Islamabad,Islamabad Federal
369943,abcd,Mahir Hameed,Zainab Mahmood,Male,18,Computer Science,SADA,2.65,3.49,2021,Day Scholar,Faisalabad,Sindh
378559,abcd,Aamir Rizvi,Huma Qadir,Female,23,Management Sciences,SCME,2.34,3.16,2021,Hostellite,Islamabad,Islamabad Federal
347093,abcd,Sumaya Awan,Ayesha Nawaz,Female,21,Software Engineering,SNS,3.04,3.92,2021,Hostellite,Islamabad,Islamabad Federal
384810,abcd,Sadia Akhtar,Waleed Ali,Female,20,Electrical Engineering,NBS,2.35,2.11,2025,Day Scholar,Rawalpindi,Punjab
321721,abcd,Amir Qazi,Farah Qureshi,Female,25,Software Engineering,SNS,2.53,2.2,2023,Hostellite,Rawalpindi,Islamabad Federal
379281,abcd,Fayyaz Jilani,Ghazala Zafar,Male,19,Electrical Engineering,S3H,3.51,3.87,2020,Hostellite,Lahore,Sindh
362060,abcd,Zahra Rasheed,Hamid Arif,Male,20,Mechanical Engineering,SMME,2.24,3.88,2023,Hostellite,Lahore,Islamabad Federal
386359,abcd,Hamza Sarfraz,Tariq Rizvi,Male,20,Management Sciences,SEECS,2.51,3.0,2024,Day Scholar,Rawalpindi,Sindh
398259,abcd,Rashid Hameed,Zubair Zaman,Male,22,Software Engineering,NBS,2.42,3.76,2020,Hostellite,Lahore,Punjab
383537,abcd,Zaida Akhtar,Safia Mirza,Male,22,Chemical Engineering,SADA,3.62,3.96,2023,Day Scholar,Islamabad,Sindh
368195,abcd,Amina Rafiq,Ayesha Rahman,Female,20,Chemical Engineering,SMME,3.15,2.68,2025,Day Scholar,Islamabad,Sindh
397325,abcd,Rafi Rehman,Faisal Akhtar,Female,23,Software Engineering,SCME,3.12,2.1,2024,Day Scholar,Karachi,Sindh
363937,abcd,Dina Mustafa,Mustafa Ali,Male,22,Management Sciences,SEECS,3.01,2.44,2021,Day Scholar,Karachi,Sindh
353885,abcd,Javed Yusuf,Hamza Haque,Female,24,Mechanical Engineering,S3H,2.27,2.77,2023,Day Scholar,Lahore,Sindh
320572,abcd,Nafisa Malik,Omar Awan,Female,23,Computer Science,SNS,3.72,2.35,2021,Hostellite,Rawalpindi,Sindh
356676,abcd,Leila Anwar,Huma Nawaz,Female,19,Computer Science,NBS,3.14,2.45,2023,Hostellite,Karachi,Punjab
383566,abcd,Mujtaba Saleh,Safia Zaman,Male,23,Computer Science,SNS,2.81,3.8,2021,Day Scholar,Karachi,Punjab
360612,abcd,Junaid Yusuf,Farida Khan,Male,20,Chemical Engineering,SEECS,2.73,3.81,2020,Day Scholar,Karachi,Sindh
349931,abcd,Karim Sultan,Hakim Hassan,Female,21,Computer Science,SCME,2.34,2.03,2024,Hostellite,Lahore,Punjab
347309,abcd,Mansoor Hussain,Salma Qureshi,Male,23,Computer Science,S3H,2.3,3.54,2020,Day Scholar,Lahore,Islamabad Federal
390221,abcd,Hamza Iqbal,Zahra Ahmed,Male,18,Software Engineering,NBS,2.51,2.09,2023,Day Scholar,Rawalpindi,Sindh
385155,abcd,Amina Rafiq,Nasir Begum,Female,21,Computer Science,SNS,2.33,3.53,2024,Hostellite,Lahore,Islamabad Federal
384534,abcd,Samiyah Shahzad,Zainab Tariq,Female,25,Chemical Engineering,SNS,3.35,3.22,2024,Day Scholar,Karachi,Islamabad Federal
368918,abcd,Sumaya Jilani,Rashid Akhtar,Male,20,Software Engineering,NBS,2.31,2.35,2024,Hostellite,Islamabad,Sindh
392661,abcd,Aisha Khattak,Saima Siddiqi,Male,25,Mechanical Engineering,SEECS,3.52,2.35,2021,Hostellite,Lahore,Islamabad Federal
366945,abcd,Zain Sultan,Rabia Aslam,Female,25,Mechanical Engineering,S3H,2.68,3.46,2022,Hostellite,Lahore,Punjab
371810,abcd,Nasir Zakariya,Sajid Raza,Male,20,Software Engineering,SCME,3.72,2.41,2023,Hostellite,Islamabad,Sindh
389199,abcd,Sajid Hamza,Amina Yusufzai,Male,22,Mechanical Engineering,S3H,3.23,3.42,2025,Day Scholar,Islamabad,Punjab
340664,abcd,Sumaya Khan,Safiyyah Iqbal,Male,18,Law,NBS,2.89,2.55,2021,Day Scholar,Rawalpindi,Islamabad Federal
369412,abcd,Asma Shah,Jalal Hakeem,Male,21,Management Sciences,SCME,3.68,2.57,2021,Hostellite,Islamabad,Sindh
367951,abcd,Salim Aslam,Safia Hamza,Male,20,Mechanical Engineering,S3H,2.77,3.32,2025,Hostellite,Rawalpindi,Punjab
327987,abcd,Talha Malik,Tahir Shafi,Female,20,Mechanical Engineering,SCME,2.35,2.47,2020,Hostellite,Islamabad,Sindh
353048,abcd,Hamid Malik,Dina Arshad,Male,18,Mechanical Engineering,NBS,3.36,2.85,2025,Day Scholar,Faisalabad,Punjab
324964,abcd,Saida Khattak,Ahmed Akhtar,Female,21,Chemical Engineering,SADA,2.3,2.44,2020,Day Scholar,Rawalpindi,Sindh
334146,abcd,Hina Sultan,Nadira Khan,Female,23,Mechanical Engineering,SMME,3.4,3.42,2020,Hostellite,Lahore,Sindh
349395,abcd,Kareem Khan,Omar Shah,Male,20,Management Sciences,SEECS,2.21,2.36,2021,Day Scholar,Lahore,Sindh
372041,abcd,Rafi Rizvi,Zia Noor,Female,21,Chemical Engineering,SMME,2.36,3.83,2025,Day Scholar,Karachi,Punjab
341896,abcd,Amir Farooqi,Aaliyah Qureshi,Female,24,Software Engineering,S3H,2.67,3.88,2025,Hostellite,Faisalabad,Punjab
353717,abcd,Fariha Arif,Zia Jamil,Female,22,Software Engineering,S3H,2.41,3.89,2021,Hostellite,Rawalpindi,Punjab
390976,abcd,Amina Arshad,Naseem Hashmi,Male,23,Mechanical Engineering,SADA,3.99,2.82,2021,Hostellite,Karachi,Punjab
341810,abcd,Asma Rizvi,Ameen Kamal,Male,25,Management Sciences,NBS,2.66,3.1,2021,Day Scholar,Karachi,Punjab
326520,abcd,Noman Iqbal,Khalid Malik,Female,24,Management Sciences,SCME,2.24,3.97,2025,Day Scholar,Karachi,Punjab
368320,abcd,Naseem Ahmed,Farida Noor,Male,23,Computer Science,SEECS,3.41,3.54,2025,Hostellite,Faisalabad,Islamabad Federal
349283,abcd,Rafi Hashmi,Mustafa Nadeem,Female,19,Chemical Engineering,SEECS,3.29,2.15,2020,Day Scholar,Faisalabad,Islamabad Federal
326426,abcd,Hina Shah,Zubair Hassan,Female,25,Chemical Engineering,SADA,3.05,2.38,2025,Hostellite,Lahore,Punjab
367603,abcd,Mujtaba Talib,Asad Hashmi,Female,24,Chemical Engineering,S3H,2.58,2.99,2022,Hostellite,Rawalpindi,Islamabad Federal
396769,abcd,Imran Haider,Shazia Alvi,Female,22,Management Sciences,SMME,2.76,2.27,2025,Hostellite,Lahore,Islamabad Federal
378725,abcd,Raza Shah,Irfan Hassan,Male,24,Law,NBS,2.54,3.35,2022,Hostellite,Karachi,Punjab
341917,abcd,Rafi Raza,Asad Mansoor,Male,22,Law,NBS,2.22,2.36,2024,Hostellite,Karachi,Punjab
371496,abcd,Faisal Sultan,Shireen Farooqi,Male,23,Electrical Engineering,NBS,2.16,2.35,2020,Day Scholar,Rawalpindi,Sindh
323615,abcd,Amina Hakeem,Saida Jilani,Female,25,Computer Science,NBS,2.13,2.13,2025,Hostellite,Lahore,Islamabad Federal
389757,abcd,Tahir Baig,Malik Rahman,Female,22,Computer Science,SMME,2.5,3.52,2022,Hostellite,Islamabad,Sindh
382553,abcd,Sana Warsi,Malik Sultan,Male,25,Management Sciences,SNS,2.83,2.82,2022,Hostellite,Islamabad,Sindh
359447,abcd,Suhail Nadeem,Zaida Qazi,Female,18,Management Sciences,SNS,3.97,2.32,2025,Hostellite,Islamabad,Punjab
355664,abcd,Aaliyah Siddiqui,Hakim Qazi,Male,23,Mechanical Engineering,SCME,3.03,2.24,2020,Hostellite,Karachi,Islamabad Federal
354618,abcd,Muhammad Mirza,Zara Rafiq,Female,23,Computer Science,S3H,3.99,3.15,2022,Hostellite,Islamabad,Islamabad Federal
388867,abcd,Junaid Hussain,Faisal Rahman,Male,18,Management Sciences,S3H,3.61,3.97,2022,Day Scholar,Rawalpindi,Sindh
376723,abcd,Shazia Khan,Tahira Kamal,Female,24,Software Engineering,SEECS,2.31,3.48,2024,Day Scholar,Karachi,Sindh
327955,abcd,Aaliyah Raza,Suhail Qazi,Female,18,Electrical Engineering,SCME,2.6,2.2,2021,Hostellite,Faisalabad,Islamabad Federal
396349,abcd,Rameez Zafar,Fatima Talib,Male,19,Software Engineering,SMME,2.06,3.29,2025,Day Scholar,Karachi,Punjab
339708,abcd,Nafisa Aslam,Amina Hassan,Male,19,Law,SMME,2.51,3.55,2021,Hostellite,Rawalpindi,Islamabad Federal
398896,abcd,Zaida Rizvi,Nour Noor,Female,23,Mechanical Engineering,SADA,2.91,3.68,2024,Hostellite,Lahore,Islamabad Federal
391457,abcd,Amina Malik,Amina Zafar,Male,19,Computer Science,S3H,3.71,3.27,2025,Hostellite,Rawalpindi,Punjab
382558,abcd,Yasir Hadi,Zara Hussain,Female,21,Software Engineering,SADA,3.06,2.52,2024,Hostellite,Rawalpindi,Islamabad Federal
344500,abcd,Ghazala Khawaja,Zainab Iqbal,Female,20,Electrical Engineering,SADA,2.59,2.65,2022,Hostellite,Lahore,Islamabad Federal
388876,abcd,Yusuf Begum,Rafi Javed,Male,24,Management Sciences,NBS,3.84,3.04,2023,Hostellite,Karachi,Islamabad Federal
377334,abcd,Shafiq Rafiq,Amina Saleh,Male,18,Electrical Engineering,SCME,3.27,3.32,2024,Hostellite,Faisalabad,Sindh
330351,abcd,Salim Nadeem,Asad Yusuf,Male,25,Electrical Engineering,SMME,2.21,3.56,2023,Day Scholar,Lahore,Punjab
326735,abcd,Saima Shah,Abdullah Qureshi,Female,21,Mechanical Engineering,SNS,2.1,2.56,2020,Day Scholar,Faisalabad,Sindh
333751,abcd,Samira Akhtar,Suhail Awan,Male,25,Chemical Engineering,NBS,2.4,2.37,2024,Day Scholar,Lahore,Punjab
369751,abcd,Marwa Rizvi,Soraya Ali,Female,18,Law,SCME,2.22,2.99,2023,Day Scholar,Lahore,Sindh
339478,abcd,Hamid Ahmed,Amina Hussain,Female,23,Mechanical Engineering,SADA,3.56,4.0,2023,Day Scholar,Islamabad,Sindh
357184,abcd,Rizwan Saeed,Khalil Khattak,Male,21,Law,SCME,3.5,3.96,2020,Hostellite,Rawalpindi,Islamabad Federal
393807,abcd,Zahid Alvi,Rizwan Qadir,Male,20,Chemical Engineering,SEECS,3.36,3.55,2021,Hostellite,Lahore,Punjab
326880,abcd,Muna Kamal,Nadira Rafiq,Female,19,Chemical Engineering,S3H,2.97,3.08,2021,Day Scholar,Faisalabad,Sindh
394083,abcd,Sajid Mahmood,Rafiya Aslam,Female,24,Chemical Engineering,SMME,3.02,2.69,2024,Hostellite,Lahore,Islamabad Federal
339269,abcd,Mansoor Qureshi,Raza Talib,Male,25,Management Sciences,SCME,3.73,2.65,2020,Hostellite,Lahore,Punjab
390782,abcd,Faisal Siddiqi,Rizwan Baig,Female,20,Software Engineering,NBS,3.29,3.37,2022,Day Scholar,Lahore,Islamabad Federal
335572,abcd,Zain Malik,Soraya Tariq,Female,22,Electrical Engineering,SADA,3.0,3.48,2024,Day Scholar,Lahore,Islamabad Federal
334911,abcd,Farah Hakeem,Farida Saeed,Female,22,Chemical Engineering,NBS,2.76,3.48,2022,Hostellite,Lahore,Sindh
